Frame ID,Place,Dedication,Region,Tower ID,Grid Ref,Latitude,Longitude,Frame Number,Frame Date,Listed,Materials,Maker,Maker Uncertain,Trusses,Layout,Resultant Layout,Num Extensions
3123,Harbledown,S Michael & All Angels,Kent,11680,TR131581,51.28263,1.05547,1,c1450,,timber,,,,,,0
7834,Harbledown,S Nicholas,Kent,17505,TR130581,51.28275,1.05347,1,,,,,,,,,0
3124,Harborough Magna,All Saints,Warwickshire,11402,SP476792,52.40917,-1.30089,1,1657,,oak,William Ragg,Y,6.A;6.D,3.1,,0
7886,Harbridge,All Saints,Hampshire,15092,SU144101,50.89051,-1.79547,1,,,,,,,,,0
3125,Harbury,All Saints,Warwickshire,15565,SP374599,52.23679,-1.45309,1,1959,,cast iron,,,,8,,0
3126,Harby,S Mary V,Leicestershire,16872,SK747312,52.87396,-0.89135,1,1887,,cast iron,John Taylor & Co,,8.3.C.b,5.4,,0
3127,Harby,All Saints,Nottinghamshire,10786,SK878705,53.22435,-0.68608,1,1877,,oak,John Taylor & Co,,,5,,1
3128,Harby,All Saints,Nottinghamshire,10786,SK878705,53.22435,-0.68608,1.1,2013,,,Whitechapel Bell Foundry,,,,,
3129,Hardingstone,S Edmund,Northamptonshire,16723,SP763577,52.21313,-0.88424,1,1910,,steel,Alfred Bowell,,8.1.C.a,6.4,,0
3131,Hardington Mandeville,Blessed Virgin Mary,Somerset,12507,ST512119,50.90477,-2.69505,2,1932,,cast iron,Mears & Stainbank,,,,,1
3132,Hardington Mandeville,Blessed Virgin Mary,Somerset,12507,ST512119,50.90477,-2.69505,2.1,1974,,,John Taylor & Co,,,,,
3130,Hardington Mandeville,Blessed Virgin Mary,Somerset,12507,ST512119,50.90477,-2.69505,1,1879,,timber,Llewellins & James,,,5,,0
3133,Hardley,S Margaret,Norfolk,12225,TG385007,52.55209,1.51696,1,c1799,,timber,,,,,,0
3134,Hardmead,S Mary,Buckinghamshire,11123,SP934476,52.11959,-0.63595,1,c1590,,timber,,,5.H,,,0
8074,Hardwick,S Mary V,Buckinghamshire,15914,SP806189,51.86361,-0.83030,9,,,,,,,,,0
3135,Hardwick,S Mary V,Buckinghamshire,15914,SP806189,51.86361,-0.83030,1,1911,,steel,Alfred Bowell,,~ 8.1.C,6.4,,0
8404,Hardwick,S Mary,Cambridgeshire,10004,TL372586,52.20860,0.00692,1,c1400,,oak,,,6.H;6.S,3.1D,,0
3136,Hardwicke,S Nicholas,Gloucestershire,10907,SO793124,51.81005,-2.30081,1,1927,,cast iron,John Taylor & Co,,8.3.C.e,6.1,,0
3137,Harefield,S Mary V,Greater London,12243,TQ053895,51.59531,-0.48085,1,1963,,cast iron,Mears & Stainbank,,8.3.A.h,6.1,,0
3138,Haresfield,S Peter,Gloucestershire,14714,SO809104,51.79215,-2.27696,1,1953,,cast iron,Mears & Stainbank,,8.3.A.h,6.4,,0
3140,Hargrave,All Saints,Northamptonshire,15554,TL036706,52.32403,-0.48061,2,c1870,,softwood,,,6.S,,,0
3139,Hargrave,All Saints,Northamptonshire,15554,TL036706,52.32403,-0.48061,1,c1870,,softwood,,,6.S,,,0
3141,Hargrave,S Edmund K&M,Suffolk,14858,TL766608,52.21742,0.58473,1,c1500,,oak,,,10,3.1,,0
3142,Harkstead,S Mary,Suffolk,14259,TM193352,51.97266,1.19281,1,1899,,timber,Alfred Bowell,,6.A,6.4,,0
8571,Harlaston,S Matthew,Staffordshire,13848,SK214109,52.69582,-1.68352,1,1883,,timber,John Taylor & Co (Bellfounders) Ltd,,6.A,3.1,,0
3143,Harlaxton,S Mary & S Peter,Lincolnshire,10106,SK882326,52.88411,-0.68989,1,1925,,metal,John Taylor & Co,,,,,0
3145,Harlestone,S Andrew,Northamptonshire,15610,SP700646,52.27517,-0.97442,2,1889,,oak,George Eaton,Y,6.A,4.2R,,0
3144,Harlestone,S Andrew,Northamptonshire,15610,SP700646,52.27517,-0.97442,1,1889,,oak,George Eaton,Y,6.A,,,0
8075,Harlington,S Peter & S Paul,Greater London,10679,TQ087782,51.49245,-0.43440,9,,,,,,,,,0
3146,Harlington,S Peter & S Paul,Greater London,10679,TQ087782,51.49245,-0.43440,1,1904,,cast iron,Mears & Stainbank,,,6.1,8.3,1
3147,Harlington,S Peter & S Paul,Greater London,10679,TQ087782,51.49245,-0.43440,1.1,1946,,cast iron,Mears & Stainbank,,,2.X2,,
8076,Harlow,S Mary & S Hugh,Essex,10392,TL482114,51.78229,0.14809,8,,,,,,,,,0
3148,Harlow,S Mary & S Hugh,Essex,10392,TL482114,51.78229,0.14809,1,1883,,timber,John Warner & Sons,,6.A,8.3,,1
3149,Harlow,S Mary & S Hugh,Essex,10392,TL482114,51.78229,0.14809,1.1,,,timber,,,,,,
3150,Harlow Common,S Mary Magd,Essex,13686,TL472084,51.75530,0.13221,1,1905,,cast iron;steel,John Taylor & Co,,8.3.C.e,8.3,,0
3151,Harmston,All Saints,Lincolnshire,12433,SK972622,53.14871,-0.54725,1,1914,,cast iron,John Taylor & Co,,,,,0
8949,Harnhill,S Michael & All Angels,Gloucestershire,20647,SP069004,51.70277,-1.90095,1,c1399,Y,oak,,,3.D,2.X1,,0
8670,Harpenden,S John Bapt,Hertfordshire,20651,TL141131,51.80558,-0.34601,1,,,steel,,,10,,,0
8077,Harpenden,S Nicholas,Hertfordshire,15119,TL132144,51.81694,-0.35847,5,,,,,,,,,0
3152,Harpenden,S Nicholas,Hertfordshire,15119,TL132144,51.81694,-0.35847,1,1898,,cast iron,John Warner & Sons,,,,,0
3154,Harpford,S Gregory Gt,Devon,15223,SY090903,50.70544,-3.28901,2,,,cast iron,Gillett & Johnston,,8.3.D.a,,,0
3153,Harpford,S Gregory Gt,Devon,15223,SY090903,50.70544,-3.28901,1,,,cast iron,Gillett & Johnston,,8.3.D.a,,,0
3155,Harpham,S John of Beverley,East Riding of Yorkshire,14932,TA092615,54.03860,-0.33376,1,,,timber,,,6.A,3.1,,0
8514,Harpley,S Lawrence,Norfolk,11895,TF788260,52.80237,0.65187,1,,,timber,,,,5.X,,0
3157,Harpole,All Saints,Northamptonshire,10385,SP690609,52.24254,-0.99011,2,1995,,cast iron,John Taylor & Co,,8.3.A.h,,,0
3156,Harpole,All Saints,Northamptonshire,10385,SP690609,52.24254,-0.99011,1,1931,,cast iron,John Taylor & Co,,8.3.A.h,5.1,,0
3158,Harrietsham,S John Bapt,Kent,16079,TQ874530,51.24544,0.68465,1,1742,,timber,Thomas Lester,,,,,0
3159,Harrington,S Mary,Lincolnshire,16056,TF367718,53.22615,0.04653,1,2000,,steel,Eayre & Smith,,,6,,0
3160,Harrington,S Peter & S Paul,Northamptonshire,16370,SP778805,52.41754,-0.85693,1,1817,,oak,,,6.B,6.1,,0
3161,Harringworth,S John Bapt,Northamptonshire,10581,SP916974,52.56715,-0.64947,1,1913,,metal,Mears & Stainbank,,,,,0
3162,Harrogate,S Peter,North Yorkshire,11630,SE301553,53.99316,-1.54127,1,1963,,cast iron,John Taylor & Co,,8.3.A.h,8.3,,0
3164,Harrogate,S Wilfrid,North Yorkshire,16205,SE294555,53.99521,-1.55288,8,,,steel,,,8.1.A,,,0
3163,Harrogate,S Wilfrid,North Yorkshire,16205,SE294555,53.99521,-1.55288,1,1972,,keruing,Locally manufactured,,6.A,8.1,,0
3165,Harrold,S Peter & All Saints,Bedfordshire,14417,SP953566,52.20001,-0.60591,1,1898,,cast iron,John Taylor & Co,,8.3.C.e,6.1,,0
3166,Harrow on the Hill,S Mary,Greater London,15206,TQ152874,51.57415,-0.33773,1,1961,,metal,John Taylor & Co,,,,,0
3167,Harrow Weald,All Saints,Greater London,14329,TQ153917,51.61243,-0.33599,1,1935,,cast iron,John Taylor & Co,,,,,0
3169,Harston,All Saints,Cambridgeshire,11244,TL417509,52.13879,0.07051,2,c1634,Y,oak,,,5.A,4.2,,0
3168,Harston,All Saints,Cambridgeshire,11244,TL417509,52.13879,0.07051,1,1937,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
3170,Hartest,All Saints,Suffolk,10121,TL834523,52.13932,0.67939,1,1953,,cast iron;steel,,,8.3.A,6.1,,0
3171,Hartfield,S Mary,East Sussex,12747,TQ479357,51.10177,0.11178,1,1924,,timber,Whites of Appleton,,6.A,,,0
3172,Hartford,All Saints,Cambridgeshire,12569,TL255725,52.33666,-0.15838,1,c1896,,steel,Henry Bond,,8.1.A.b,6.1,,0
3173,Hartham Park,Chapel,Wiltshire,15220,ST864714,51.44227,-2.19676,1,1861,,timber,George Mears,,,3.1,,0
3174,Harthill,All Hallows,South Yorkshire,13448,SK493809,53.32327,-1.26049,1,1937,,steel,Gillett & Johnston,,8.1.B.d,8.3,,0
8078,Hartland,S Nectan,Devon,12658,SS234247,50.99499,-4.51677,9,,,,,,,,,0
3175,Hartland,S Nectan,Devon,12658,SS234247,50.99499,-4.51677,1,1886,,oak,Tardrew and Sons,,6.A,6.1,,0
3176,Hartlebury,S James,Worcestershire,16092,SO840708,52.33591,-2.23538,1,c1813,,oak,,,6.A,8.3,,0
8729,Hartlepool,"All Saints, Stranton",Durham,10564,NZ508319,54.68040,-1.21256,2,2022,,steel,John Taylor & Co,,8.1.A,1,,0
3178,Hartlepool,"All Saints, Stranton",Durham,10564,NZ508319,54.68040,-1.21256,1,1908,,wrought iron,Mears & Stainbank,,8.1.B.a;8.1.C,8.X,,0
3177,Hartlepool,S Oswald,Durham,13516,NZ506334,54.69390,-1.21539,1,1902,,cast iron,John Warner & Sons,,8.3.A.e,11,,0
3179,Hartley Wintney,S Mary (Old Church),Hampshire,20672,SU767558,51.29683,-0.90034,1,c1699,,oak,,,,3.1,,0
3180,Hartlip,S Michael & All Angels,Kent,11251,TQ839642,51.34782,0.63949,1,1905,,cast iron,Mears & Stainbank,,8.3.A.e,6.1,,0
3181,Hartpury,S Mary V,Gloucestershire,10465,SO780236,51.91087,-2.32052,1,1926,,cast iron,Gillett & Johnston,,8.3.A.m,6.1,,0
3182,Hartshorne,S Peter,Derbyshire,15102,SK327208,52.78417,-1.51634,1,1974,,cast iron;steel,John Taylor & Co,,,6.5,,0
3184,Harvington,S James,Worcestershire,14915,SP057488,52.13765,-1.91804,2,1998,,,Hayward Mills Associates,,,,,0
3183,Harvington,S James,Worcestershire,14915,SP057488,52.13765,-1.91804,1,1998,,,Hayward Mills Associates,,,,,0
3185,Harwell,S Matthew,Oxfordshire,13755,SU492890,51.59779,-1.29006,1,1932,,cast iron,John Taylor & Co,,8.3.A.h,8.3,,0
3186,Harwich,S Nicholas,Essex,13895,TM261325,51.94569,1.28852,1,1821,,oak,,,6.B,8.3,,0
3187,Harworth,All Saints,Nottinghamshire,15385,SK613917,53.41884,-1.07835,1,1893,,cast iron,John Taylor & Co,,8.3.C.e,,,0
7887,Hascombe,S Peter,Surrey,11195,TQ001395,51.14641,-0.56926,2,,,,,,,,,0
7888,Hascombe,S Peter,Surrey,11195,TQ001395,51.14641,-0.56926,1,,,,,,,,,0
3189,Haselbech,S Michael,Northamptonshire,15424,SP711773,52.38919,-0.95579,2,1930,,cast iron,Gillett & Johnston,,8.3.D.a,4.3,,0
3188,Haselbech,S Michael,Northamptonshire,15424,SP711773,52.38919,-0.95579,1,1930,,cast iron,Gillett & Johnston,,8.3.D.a,4.3,,0
3190,Haselbury Plucknett,S Michael & All Angels,Somerset,13511,ST471109,50.89546,-2.75325,1,1949,,cast iron,Mears & Stainbank,,,6,,0
7802,Haseley,S Mary,Warwickshire,20684,SP234680,52.30984,-1.65786,1,c1905,,cast iron;oak,James Barwell,,7.C.d,3.1,,0
7803,Haselor,S Mary & All Saints,Warwickshire,20685,SP123578,52.21910,-1.82020,1,c1622,,timber,,,5.A,3.1,,0
3191,Hasfield,S Mary,Gloucestershire,16220,SO826275,51.94620,-2.25444,1,1901,,cast iron,John Warner & Sons,,8.3.A.e,6.4,,0
3192,Hasketon,S Andrew,Suffolk,16920,TM250504,52.10644,1.28439,1,1899,,cast iron,John Taylor & Co,,8.3.C.e,6.4,,0
3194,Haslemere,S Bartholomew,Surrey,13219,SU902334,51.09300,-0.71206,2,1923,,metal,John Taylor & Co,,,,,0
3193,Haslemere,S Bartholomew,Surrey,13219,SU902334,51.09300,-0.71206,1,1923,,metal,John Taylor & Co,,,,,0
3195,Haslingfield,All Saints,Cambridgeshire,14663,TL403521,52.14973,0.05004,1,,,oak,,,6.D,6.1,,0
3196,Hastings,All Saints,East Sussex,15800,TQ828098,50.85931,0.59609,1,,,timber,,,6.A,,,0
3198,Hastings,"Christ Church, Blacklands",East Sussex,13212,TQ814106,50.86695,0.57759,1,1890,,composite,John Taylor & Co,,,,,0
3197,Hastings,S Clement,East Sussex,12891,TQ824096,50.85728,0.59059,1,,,timber,,,6.H,,,0
3200,Hatch Beauchamp,S John Bapt,Somerset,15101,ST305211,50.98527,-2.99019,2,1951,,cast iron,Mears & Stainbank,,,,,0
3199,Hatch Beauchamp,S John Bapt,Somerset,15101,ST305211,50.98527,-2.99019,1,1843,,oak,Robert Cattle,,,,,0
8830,Hatcham,S Michael,Greater London,20696,TQ363775,51.48069,-0.03732,1,,,steel,,,,,,0
3202,Hatfield,S Etheldreda,Hertfordshire,16620,TL234084,51.76148,-0.21236,2,1929,,cast iron,Mears & Stainbank,,,,,0
3201,Hatfield,S Etheldreda,Hertfordshire,16620,TL234084,51.76148,-0.21236,1,1786,,timber,John Briant,,,,,0
3203,Hatfield,S Lawrence,South Yorkshire,16168,SE663095,53.57869,-1.00006,1,1874,,oak,(unidentified),,6.A,8.1,,0
8079,Hatfield Broad Oak,S Mary V,Essex,15063,TL546166,51.82685,0.24273,9,,,,,,,,,0
3204,Hatfield Broad Oak,S Mary V,Essex,15063,TL546166,51.82685,0.24273,1,1935,,oak,Mears & Stainbank,,6.A,8.3,,0
3205,Hatfield Heath,Holy Trinity,Essex,17085,TL522149,51.81256,0.20679,1,1961,,metal,Mears & Stainbank,,8.1.B.c,6.1,,0
3207,Hatherleigh,S John Bapt,Devon,15718,SS541046,50.82252,-4.07275,2,1883,,oak,Thomas II Hooper,,,,,0
3206,Hatherleigh,S John Bapt,Devon,15718,SS541046,50.82252,-4.07275,1,1883,,oak,Thomas II Hooper,,6.S,,,0
3208,Hathern,S Peter & S Paul,Leicestershire,12477,SK502224,52.79707,-1.25598,1,1933,,cast iron,John Taylor & Co,,,8,,0
3209,Hatherop,S Nicholas,Gloucestershire,13680,SP153050,51.74435,-1.77862,1,1855,,timber,Charles Collett,,,6.10,,0
3211,Hathersage,S Michael & All Angels,Derbyshire,15666,SK233818,53.33302,-1.65033,2,,,metal,,,,,,0
3210,Hathersage,S Michael & All Angels,Derbyshire,15666,SK233818,53.33302,-1.65033,1,1967,,cast iron,Mears & Stainbank,,8.3.A.h,6.12D,,0
3213,Hatton,Holy Trinity,Warwickshire,14392,SP235673,52.30390,-1.65554,9,,,metal,,,,,,0
3212,Hatton,Holy Trinity,Warwickshire,14392,SP235673,52.30390,-1.65554,1,1885,,oak,James Barwell,,6.A,6.5R,,0
3214,Haughley,S Mary V,Suffolk,14794,TM025622,52.22154,0.96461,1,1896,,oak,Alfred Bowell,,6.A,6.4,,0
3215,Haughton,S Anne,Greater Manchester,15285,SJ933955,53.45697,-2.10118,1,c1881,,oak,John Taylor & Co,Y,6.A,6.14,,0
3216,Hauxton,S Edmund,Cambridgeshire,14892,TL435521,52.14915,0.09708,1,c1699,,oak,,,6.R,3.1,,0
3217,Haverfordwest,S Mary V,"Pembrokeshire, Dyfed, Wales",10624,SM951155,51.80116,-4.97209,1,1641,,timber,,,6.A,8,,0
3218,Haverhill,S Mary V,Suffolk,11265,TL671455,52.08272,0.43780,1,1903,,oak,George Day & Sons,,6.D,6.4,,0
3219,Havering atte Bower,S John,Greater London,10898,TQ511930,51.61609,0.18213,1,1897,,cast iron,John Warner & Sons,,8.3.A.e,6.1,,0
8445,Haveringland,S Peter,Norfolk,11511,TG151209,52.74292,1.18565,1,,,oak,,,,3.1,,0
3220,Haversham,S Mary,Buckinghamshire,12630,SP827427,52.07695,-0.79390,1,1903,,cast iron,John Warner & Sons,,8.3.A.e,4.3,,0
3221,Hawarden,S Deiniol,"Flintshire, Clwyd, Wales",13148,SJ315659,53.18594,-3.02582,1,1981,,cast iron,John Taylor & Co,,8.3.A.h,6.1,,0
9040,Hawerby,S Margaret,Lincolnshire,25339,TF260975,53.46003,-0.10258,1,,,stone,,,9.A,2.X1,,0
3222,Hawkchurch,S John Bapt,Devon,12656,ST343004,50.79952,-2.93357,1,1924,,steel,Mears & Stainbank,,8.1.B.a,6.1,,0
3223,Hawkedon,S Mary,Suffolk,16305,TL797529,52.14578,0.62524,1,1896,,oak,George Bullock,Y,6.A,5.12,,0
8292,Hawkesbury,S Mary,Gloucestershire,17512,ST768869,51.58077,-2.33620,1,,,,,,,,,0
3224,Hawkhurst,S Laurence,Kent,13161,TQ755294,51.03756,0.50292,1,1904,,oak,Mears & Stainbank,,,,,0
9054,Hawkley,S Peter & S Paul,Hampshire,12419,SU745291,51.05696,-0.93728,9,2023,,steel,Matthew Higby & Co,,8.1.F.d,1,,0
3225,Hawkley,S Peter & S Paul,Hampshire,12419,SU745291,51.05696,-0.93728,1,1950,,cast iron,Gillett & Johnston,,8.3.A.m,8.3,,0
3226,Hawkridge,S Giles,Somerset,11138,SS861306,51.06386,-3.62669,1,1906,,cast iron;oak,Harry Stokes,,,,,0
3227,Hawkshead,S Michael,Cumbria,16851,SD351980,54.37382,-2.99919,1,1958,,cast iron,John Taylor & Co,,,,,0
3228,Hawksworth,S Mary & All Saints,Nottinghamshire,13064,SK752434,52.98319,-0.88021,1,c1700,,timber,,,6.B,4.2,,0
3230,Hawley,Holy Trinity,Hampshire,13720,SU852593,51.32708,-0.77742,2,1882,,timber,John Warner & Sons,,6.A,3.1,,0
3229,Hawley,Holy Trinity,Hampshire,13720,SU852593,51.32708,-0.77742,1,1893,,cast iron,Thomas Blackbourn,,8.3.A.g,~5.4,,0
3231,Hawling,S Edward,Gloucestershire,17256,SP062229,51.90496,-1.90994,1,,Y,oak,,,,,,0
3232,Haworth,S Michael & All Angels,West Yorkshire,10409,SE029372,53.83113,-1.95637,1,,,timber,,,,6,,0
3233,Hawstead,All Saints,Suffolk,13548,TL855592,52.20031,0.71398,1,c1524,,oak,,,5.R,4.1,,0
3235,Hawton,All Saints,Nottinghamshire,12556,SK788511,53.05170,-0.82558,1,2018,,steel,Local labour/guild/assn,,8.1.F.e,10,,0
3236,Haxey,S Nicholas,Lincolnshire,10932,SK764998,53.48962,-0.84918,1,1982,,cast iron,John Taylor & Co,,8.3.A,6.1,,0
3238,Hayes,S Mary,Greater London,11254,TQ096810,51.51797,-0.42041,2,1970,,cast iron,Whitechapel Bell Foundry,,,3.3,,0
3237,Hayes,S Mary,Greater London,11254,TQ096810,51.51797,-0.42041,1,1970,,cast iron,Whitechapel Bell Foundry,,,5.12,,0
3240,Hayes,S Mary V,Greater London,16366,TQ405663,51.37842,0.01784,2,,,cast iron,,,,,,0
3239,Hayes,S Mary V,Greater London,16366,TQ405663,51.37842,0.01784,1,,,timber,,,,,,0
3241,Hayfield,S Matthew,Derbyshire,15486,SK036869,53.37945,-1.94603,1,1909,,cast iron,John Taylor & Co (Bellfounders) Ltd,,8.3.A.h,8.3,,0
8560,Hayle,S Elwyn the Martyr,Cornwall,20729,SW559375,50.18776,-5.42082,1A,,,cast iron,,,8.3.A.h,1,,0
8561,Hayle,S Elwyn the Martyr,Cornwall,20729,SW559375,50.18776,-5.42082,1B,,,steel,,,8.1.B,1,,0
3243,Haynes,S Mary,Bedfordshire,12158,TL080411,52.05854,-0.42479,2,1954,,cast iron,Gillett & Johnston,,8.3.A.m,2.X1,,0
3242,Haynes,S Mary,Bedfordshire,12158,TL080411,52.05854,-0.42479,1,1954,,cast iron,Gillett & Johnston,,8.3.C.e,4.3,,0
3244,Hayton,S Martin,East Riding of Yorkshire,14369,SE820460,53.90387,-0.75218,1,1911,,cast iron,John Taylor & Co,,8.3.A.h,3.1,,0
8759,Haywards Heath,Church of the Presentation,West Sussex,20734,TQ339241,51.00072,-0.09258,1,,,timber,,,9.E,1,,0
8389,Haywards Heath,S Wilfrid,West Sussex,20736,TQ330239,50.99924,-0.10459,1A,,,timber,John Warner & Sons,,6.A,1,,0
8390,Haywards Heath,S Wilfrid,West Sussex,20736,TQ330239,50.99924,-0.10459,1B,,,timber,,,1.E(i),,,0
8391,Haywards Heath,S Wilfrid,West Sussex,20736,TQ330239,50.99924,-0.10459,1C,,,steel,,,8.1.B.a,1,,0
3245,Hazelbury Bryan,S Mary & S James,Dorset,13567,ST753082,50.87346,-2.35219,1,1904,,cast iron,John Warner & Sons,,,,,0
9041,Heacham,S Mary,Norfolk,20741,TF681379,52.91283,0.49894,1,,,timber,,,5.A,1,,0
3246,Headbourne Worthy,S Swithun,Hampshire,17477,SU487319,51.08517,-1.30552,1,c1400,Y,timber,,,3.B,,,0
7889,Headcorn,S Peter & S Paul,Kent,13670,TQ831442,51.16776,0.61852,1,,,,,,,,,0
3955,Headingley,S Michael & All Angels,West Yorkshire,16033,SE279359,53.81920,-1.57633,1,,,composite,,,,,,0
5209,Headington,S Andrew,Oxfordshire,11618,SP544076,51.76470,-1.21228,1,1967,,cast iron,Whites of Appleton,,8.3.A,8.3,,0
3247,Healaugh,S John Bapt,North Yorkshire,12779,SE498479,53.92494,-1.24261,1,,,timber,,,6.A;6.L,5.1,,0
5623,Healey,Christ Church,Greater Manchester,13150,SD885157,53.63774,-2.17415,1,2017,,steel,John Taylor & Co,,,,,0
3248,Healing,S Peter & S Paul,Lincolnshire,14673,TA213100,53.57342,-0.16837,1,1964,,metal,John Taylor & Co,,,,,0
3249,Heanor,S Laurence,Derbyshire,15653,SK435464,53.01352,-1.35204,1,,,cast iron,,,,,,0
3250,Heanton Punchardon,S Augustine,Devon,12987,SS502355,51.09999,-4.14081,1,1908,,oak,Harry Stokes,,6.B,6.9,,0
3252,Heath,All Saints,Derbyshire,13611,SK448670,53.19889,-1.33067,2,,,timber,,,,,,0
3251,Heath,All Saints,Derbyshire,13611,SK448670,53.19889,-1.33067,1,,,composite,,,,4.3,,0
3254,Heathfield,All Saints,East Sussex,10785,TQ598202,50.95986,0.27466,1,1805,,cast iron;timber,,,6.A,,,0
3253,Heathfield,S John Bapt,Somerset,14480,ST159264,51.03127,-3.19962,1,1898,,oak,John Sully,,6.B,5.1,,0
2499,Heavitree,S Michael & All Angels,Devon,15401,SX937922,50.72025,-3.50667,1,1897,Y,cast iron,John Taylor & Co,,8.3.C.e,8.3,,0
8080,Heckfield,S Michael,Hampshire,14134,SU722604,51.33900,-0.96424,2,,,,,,,,,0
3255,Heckfield,S Michael,Hampshire,14134,SU722604,51.33900,-0.96424,1,,,oak,,,6.A;6.B,5.3,,0
3256,Heckington,S Andrew,Lincolnshire,16516,TF142441,52.98220,-0.29940,1,1881,,cast iron;oak,Timothy Rogers,,8.3.A.d,8.3,,0
3258,Heddington,S Andrew,Wiltshire,14284,ST999662,51.39487,-2.00255,2,1953,,cast iron,Gillett & Johnston,Y,8.3.C.e,,,0
3257,Heddington,S Andrew,Wiltshire,14284,ST999662,51.39487,-2.00255,1,1939,,cast iron,John Taylor & Co,,8.3.C.e,,,0
3260,Hedenham,S Peter,Norfolk,15852,TM311933,52.48935,1.40400,2,1838,,timber,Thomas & Joshua Hurry,,,,,0
3259,Hedenham,S Peter,Norfolk,15852,TM311933,52.48935,1.40400,1,1838,,timber,Thomas & Joshua Hurry,,,,,0
8899,Hedge End,S John Ev,Hampshire,20778,SU486123,50.90887,-1.30941,1,,,oak,,,1,,,0
3261,Hedon,S Augustine,East Riding of Yorkshire,15753,TA188287,53.74147,-0.19958,1,1929,,cast iron,John Taylor & Co,,8.3.A.h,8.3,,0
3263,Helions Bumpstead,S Andrew,Essex,11049,TL651416,52.04871,0.40656,3,1982,,steel,Whitechapel Bell Foundry,,,,,0
3262,Helions Bumpstead,S Andrew,Essex,11049,TL651416,52.04871,0.40656,1,1982,,steel;wrought iron,Whitechapel Bell Foundry,,8.1.F.e,8.3,,0
3265,Hellidon,S John Bapt,Northamptonshire,15765,SP515581,52.21952,-1.24661,2,1864,,timber,William Watson,,6.A,4.6,,0
3264,Hellidon,S John Bapt,Northamptonshire,15765,SP515581,52.21952,-1.24661,1,,,cast iron,Whitechapel Bell Foundry,,8.3.A.h,,,0
3266,Hellingly,S Peter & S Paul,East Sussex,11223,TQ580122,50.88851,0.24596,1,1950,,cast iron,John Taylor & Co,,8.3.A.h,6.5R,,0
3267,Helmdon,S Mary Magd,Northamptonshire,15676,SP589431,52.08385,-1.14044,1,1823,,oak,W & J Taylor,,,,,0
3268,Helmingham,S Mary,Suffolk,13545,TM190576,52.17341,1.20222,1,2011,,cast iron;steel,Whitechapel Bell Foundry,,,,,0
3269,Helmsley,All Saints,North Yorkshire,13629,SE611838,54.24689,-1.06281,1,1988,,cast iron,John Taylor & Co,,8.3.A.g,8.3,,0
3270,Helpringham,S Andrew,Lincolnshire,16618,TF138407,52.95207,-0.30670,1,1878,,cast iron;oak,Timothy Rogers,,8.3.A.d,6.1,,0
3272,Helston,S Michael,Cornwall,11902,SW657277,50.10341,-5.27678,2,1904,,cast iron;oak,John Taylor & Co,,,,,0
3271,Helston,S Michael,Cornwall,11902,SW657277,50.10341,-5.27678,1,1904,,cast iron;oak,John Taylor & Co,,,,,0
3273,Hemel Hempstead,S Mary,Hertfordshire,15479,TL055078,51.75911,-0.47269,1,1951,,cast iron,Gillett & Johnston,,,,,0
3274,Hemingbrough,S Mary V,North Yorkshire,10529,SE673306,53.76762,-0.97970,1,c1730,,oak,,,,,,0
3275,Hemingby,S Margaret,Lincolnshire,13591,TF237744,53.25232,-0.14716,1,,,timber,,,,,,0
3276,Hemingford Abbots,S Margaret of Antioch,Cambridgeshire,12633,TL282711,52.32379,-0.11939,1,1894,,cast iron,John Taylor & Co,,8.3.C.e,6.4,,0
3277,Hemingford Grey,S James,Cambridgeshire,12009,TL292708,52.32078,-0.10542,1,1988,,steel,Eayre & Smith,,8.1.B.a,8.3,,0
3278,Hemington,S Peter & S Paul,Northamptonshire,10849,TL091849,52.45198,-0.39491,1,1872,,oak,John Taylor & Co,,,,,0
3279,Hemington,Blessed Virgin Mary,Somerset,15459,ST727530,51.27570,-2.39241,1,1962,,cast iron,John Taylor & Co,,8.3.A,6,,0
3280,Hempstead,S Andrew,Essex,14997,TL634379,52.01629,0.38107,1,1961,,cast iron;steel,Mears & Stainbank,,8.3.A.h,6.1,,0
3282,Hempsted,S Swithun,Gloucestershire,11616,SO813170,51.85158,-2.27191,2,1979,,cast iron,Whitechapel Bell Foundry,,8.3.D.a,3.3,,0
3281,Hempsted,S Swithun,Gloucestershire,11616,SO813170,51.85158,-2.27191,1,1979,,cast iron,Whitechapel Bell Foundry,,8.3.D.a,5.12,,0
7891,Hemsworth,S Helen,West Yorkshire,15339,SE428132,53.61410,-1.35339,2,1951,,cast iron,John Taylor & Co,,8.3.D.a,,,0
7890,Hemsworth,S Helen,West Yorkshire,15339,SE428132,53.61410,-1.35339,1,1951,,cast iron,John Taylor & Co,,8.3.D.a,,,0
3284,Hemyock,S Mary,Devon,10941,ST135132,50.91239,-3.23068,2,1908,,cast iron;steel,Harry Stokes,,,,,0
3283,Hemyock,S Mary,Devon,10941,ST135132,50.91239,-3.23068,1,1908,,cast iron;oak,Harry Stokes,,8.3.A.i,5.12,,0
1105,Henbury,S Mary V,City of Bristol,15198,ST563787,51.50631,-2.63086,1,1914,,steel,John Warner & Sons,,,8.3,,0
8081,Hendersonville,S James,"North Carolina, United States of America",12823,,35.32096,-82.46068,2,,,,,,,,,0
